id   name                                                      description                        country_iiata_codeicao_codelatitude longitude elevatio
 8675Lichtenwalde                                              Lichtenwalde                              16                  50.8833  13.0167        984
 8676Karlsruhe                                                 Karlsruhe                                 16                  49.0135  8.4044         377
 8677Holzhau                                                   Holzhau                                   16                  50.73333 13.6          1969
 8678Porto                                                     Porto                                     96                  41.1667  8.5833         341
 8679Lisboa-Oriente                                            Lisboa                                    96                  38.42497 9.82179          7
 8680Bad Herrenalb                                             Bad Herrenalb                             16                  48.79768 8.43615       1198
 8681St. Paul Downtown Airport - Holman Field                  St. Paul                                  17         KSTP     44.93462 -93.06034      705
 8682Soderhamn Airport                                         Soderhamn                                 32SOO      ESCL     61.26167 17.09806        94
 8683Newcastle Airfield                                        Newcastle                                 26         EINC     53.07306 -6.03972        14
 8684Saravane Airport                                          Saravane                                 201VNA      VLSV     15.70944 106.41167      612
 8685Lisboa-Oriente                                            Lisboa                                    96                  38.7     9.1833           6
 8686Lisboa-Oriente                                            Lisboa-Oriente                            96                  38.7     -9.1833          6
 8687Zurich                                                    Zurich                                    99                   47369.00   8538.00    1339
 8688Bagdad Airport                                            Bagdad                                    17E51               34.59585 -113.1702     4183
 8689Segeletz Airport                                          Segeletz                                  16         EDAI     52.82667 12.54194       141
 8690Fuentemilanos Airport                                     Segovia                                   61         LEFM     40.88923 -4.23948      3284
 8691Akeno Aero                                                Akeno                                    157         RJOE     34.53333 136.67222       12
 8692Ust Kamchatsk Airport                                     Ust Kamchatsk                            191         UHPK     56.23856 162.68885      200
 8693Oconomowoc Airport                                        Oconomowoc                                17         0WI8     43.13889 -88.47232      885
 8694Kozyrevsk Airport                                         Kozyrevsk                                191         UHPO     56.09    159.87666      331
 8695Dikson Airport                                            Dikson                                   191DKS      UODD     73.51781 80.37967        47
 8696Beverley Airport                                          Mine Site                                126         YBEE     -30.19034139.55549      381
 8697Bogande Airport                                           Bogande                                    4XBG               48.3295  -70.9957       531
 8698Bantry Aerodrome                                          Bantry                                    26BYT      EIBN     51.6686  -9.48417         7
 8699Reeroe Airport                                            Caherciveen                               26CHE               51.93333 -10.23333      314
 8700Aliwal North                                              Aliwal North                              33         FAAN     -30.6833326.73333      4361
 8701Alkantpan Airport                                         Alkantpan                                 33         FACO     -29.9063922.31667      3585
 8702Alldays Airport                                           Alldays                                   33ADY      FAAL     -22.6788929.05528      2676
 8703Barberton Airport                                         Barberton                                 33         FABR     -25.7175   30975.00    2260
 8704Ocean Ridge Airport                                       Gualala                                   17E55               38.80161 -123.53064     940
 8705Kent State Airport                                        Kent                                      171G3               41.15139 -81.41511     1134
 8706Bulter County Regional Airport                            Hamilton                                  17         KHAO     39.36375 -84.52194      633
 8707Bungoma Airport                                           Bungoma                                   75         HKBU     0.57639  34.55139      4752
 8708Bura East                                                 Bura                                      75         HKBR      -1185.0039.81389       295
 8709Busia                                                     Busia                                     75         HKBA        272.00  34748.00    3989
 8710Embu                                                      Embu                                      75         HKEM     -0.56889 37.49222      4131
 8711Garba Tula                                                Garba Tula                                75         HKGT     0.3112   38.3056       1764
 8712Garissa                                                   Garissa                                   75GAS      HKGA     -0.46861 39.64944       469
 8713Hola                                                      Hola                                      75HOA      HKHO     -1.52    40.00389       220
 8714Homa Bay                                                  Homa Bay                                  75         HKHB     -0.59167 34.48         4231
 8715Isiolo                                                    Isiolo                                    75         HKIS     0.34361  37.58778      3688
 8716Kalokol                                                   Kalokol                                   75KLK      HYFG     3.49     35.84         1296
 8717Kericho                                                   Kericho                                   75KEY      HKKR       -385.00  35245.00    6453
 8718Kilaguni                                                  Kilaguni                                  75ILU      HKKL     -2.9     38.07389      2832
 8719Kerio Valley                                              Kimwarer                                  75KRV               0.1912   35.3954       7095
 8720Andavadoaka                                               Andavadoaka                               48DVD               -22.1111143.27056        27
 8721Antsirabe                                                 Antsirabe                                 48ATJ      FMME     -19.8369447.06528      4913
 8722Bekily                                                    Bekily                                    48OVA      FMSL     -24.23611  45305.00    1259
 8723Ust-Tsylma                                                Ust-Tsylma                               191         UUYX     65.43472 52.2           262
 8724Atlantic City Rail Terminal                               Atlantic City NJ                          17ZRA               39.3665   -74442.00       8
 8725Springfield Amtrak Station                                Springfield MA                            17ZSF                42106.00-72.59305       65
 8726Amherst Amtrak Station AMM                                Amherst MA                                17XZK                42375.00-72.51139      258
 8727Cape May Ferry Terminal                                   Cape May NJ                               17                  38.96963 -74.96092        0
 8728Lewes Ferry Terminal                                      Lewes DE                                  17                  38.78166 -75.11953        0
 8729Bar Harbor Yarmouth Ferry Terminal                        Bar Harbor ME                             17                  44.39917  -68225.00       0
 8730Yarmouth Ferry Terminal                                   Yarmouth NS                                4                  43.83323 -66.12265        0
 8731Gare de Montreux Railway Station                          Montreux                                  99                  46.43583 6.91028       1280
 8732London - Kings Cross                                      London                                    20QQK               51.5326  0.1233          72
 8733Stevenage Railway Station                                 Stevenage                                 20XVJ                51902.00    207.00     262
 8734Peterborough Railway Station                              Peterborough                              20XVH               52.5748  -0.2502         91
 8735Pomalaa                                                   Pomalaa                                  206PUM               -4.18333 121.61667        0
 8736St. Ignace Ferry Dock                                     St. Ignace MI                             17                  45.8664  -84.72025      587
 8737Mackinac Island Dock                                      Mackinac Island MI                        17                  45.8488  -84.61593      889
 8738YUR'EVETS                                                 YUR'EVETS                                191         UUIC     57.33858 43.0949        413
 8739Whittlesford Parkway Rail Station                         Whittlesford                              20WLF                52104.00    166.00      95
 8740Gorno-Altaysk Airport                                     Gorno-Altaysk                            191RGK      UNBG     51.96667 85.83333       965
 8741Gryzliny - Lansk                                          Gryzliny                                  31         EPGR     53.3629    20204.00     520
 8742Fond Du Lac County Airport                                Fond du Lac                               17FLD      KFLD     43.77117 -88.48842      808
 8743Waupaca Municipal Airport                                 Waupaca                                   17PCZ      KPCZ     44.33325 -89.01978      840
 8744Stevens Point Municipal Airport                           Stevens Point                             17STE      KSTE     44.54514 -89.53028     1110
 8745Mys Shmidta Airport                                       Mys Shmidta                              191         UHMI     68.8683   179373.00      20
 8746Moma Airport                                              Honuu                                    191         UEMA     66.45086 143.26155      656
 8747Luce County Airport                                       Newberry                                  17ERY      KERY     46.3112  -85.4573       869
 8748Forest Lake Airport                                       Forest Lake                               1725D               45.24775 -92.99439      925
 8749Hannover Messe-Heliport                                   Hannover                                  16ZVM               52.32904 9.82214        152
 8750Peenemunde Airfield                                       Peenemunde                                16PEF      EDCP     54.15778 13.77278         7
 8751Goraszka                                                  Goraszka                                  31         EPGO     52.1104  21.1652        110
 8752Pangandaran-Java Island-Nusawiru Airport                  Nusawiru                                 206         WI1A     -7.72039 108.49          16
 8753Pom Pom Camp                                              Pom Pom                                   34                  -19.35   22.5           965
 8754Moremi Crossing                                           Moremi                                    34                  -19.31   23.08          965
 8755New Delhi Train Station                                   New Delhi                                196                  28.64197 77.2206        708
 8756Agra Cantonment Railway Station                           Agra                                     196                  27.1578  77.98993       571
 8757Urumqi Railway Station                                    Urumqi                                   215                  43.7809    87585.00    2844
 8758Turpan Railway Station                                    Turpan                                   215                   43151.00  88875.00      98
 8759Galion Municipal Airport                                  Galion                                    17GQQ      KGQQ     40.75339 -82.72381     1224
 8760Musiara Airstrip                                          Musiara                                   75         HKMZ     -1.29861 35.06361      5200
 8761Tiputini                                                  Tiputini                                 163TPN      SETI     -0.76667 -75.53333      997
 8762Shell Mera                                                Pastaza                                  163PTZ      SESM         -2.00    -77.00    7076
 8763Clarksville-Montgomery County Regional Airport            Clarksville                               17CKV      KCKV     36.62194  -87415.00     550
 8764Oban Rail Station                                         Oban                                      20                  56.4124  -5.4702          0
 8765Memmingen Rail Station                                    Memmingen                                 16                  47.9878  10.1811       2077
 8766Ulm Railway Station                                       Ulm                                       16                  48.4     9.9833        1641
 8767Aachen HBF                                                Aachen                                    16                  50.7667  6.1            873
 8768Liege-Guillemins Railway Station                          Liege                                     15XHN               50.6333  5.56667        659
 8769Bruxelles-Central                                         Brussels                                  15         FBCL     50.8411  4.3564          43
 8770Wyk auf Foehr                                             Wyk                                       16OHR                54411.008.3145          24
 8771Lompoc Airport                                            Lompoc                                    17LPC      KLPC     34.6656  -120.4675       88
 8772Chester County G O Carlson Airport                        Coatesville                               17CTH      KMQS     39.9789  -75.8654       660
 8773Bost Airport                                              Lashkar Gah                              135BST      OABT     31.55889 64.36417      2464
 8774Lankaran International Airport                            Lankaran                                 190LLK      UBBL     38.74639 48.81778        30
 8775Qabala Airport                                            Qabala                                   190GBB      UBBQ     40.82667 47.7125        100
 8776Zaqatala International Airport                            Zaqatala                                 190ZTU      UBBY     41.56222 46.66722       100
 8777Lake Placid Airport                                       Lake Placid                               17LKP      KLKP     44.26444 -73.96194     1747
 8778Long Lake                                                 Long Lake                                 17NY9               43.97506 -74.42044     1629
 8779Tyopliy Klyuch                                            Khandyga                                 191         UEMH      62471.00 136505.00     932
 8780Magan                                                     Yakutsk                                  191         UEMM     62.0626  129.3334       577
 8781Zhoubai                                                   Qianjiang                                215JIQ                29515.00108.83        2461
 8782Mendeleevo                                                Yuzhno-Kurilsk                           191DEE      YXCM     43.5739  145.4107        50
 8783Wishram Amtrak Station                                    Wishram                                   17WIH               45.6576  -120.9664        1
 8784Lima Allen County Airport                                 Lima                                      17AOH      KAOH     40.70748 -84.02708      975
 8785Sondok Airport                                            Hamhung                                  240DSO               39.74733 127.47461        0
 8786Samjiyon Airport                                          Samjiyon                                 240YJS               41.90717 128.40989        0
 8787Geiranger                                                 Geiranger Fjord                           30                  62.47498 6.15286          0
 8788Gangtok Helipad                                           Gangtok                                  196                  27.3521  88.6051       1500
 8789McKinnon Airport                                          Brunswick                                 17SSI      KSSI     31.15197 -81.39106       19
 8790Beaver Falls                                              Beaver Falls                              17BFP      KBFP     40.77247 -80.39144     1253
 8791Seaplane Base                                             Winterhaven                               17F57               28.0575  -81.76281      140
 8792Georgetown County Airport                                 Georgetown                                17GGE      KGGE     33.3114  -79.32031       40
 8793Hardwick Field Airport                                    Cleveland                                 17HDI      KHDI     35.22    -84.83237      874
 8794Mark Anton Airport                                        Dayton                                    172A0               35.48625 -84.93108      718
 8795Jefferson County Airpark                                  Steubenville                              172G2               40.36022 -80.70087     1196
 8796Renton                                                    Renton                                    17RNT      KRNT     47.49314 -122.21575      32
 8963Bromont Airport                                           Bromont                                    4ZBM      CZBM     45.29083 -72.74194      374
 8798Brackett Field                                            La Verne                                  17POC      KPOC     34.09167 -117.78178    1014
 8799Jekyll Island Airport                                     Jekyll Island                             1709J               31.07447 -81.42778       11
 8800CedarKey                                                  Cedar Key                                 17CDK      KCDK     29.13422 -83.05047       11
 8801Cross City                                                Cross City                                17CTY      KCTY     29.63553 -83.10475       42
 8802Clemson                                                   Clemson                                   17CEU      KCEU     34.67222 -82.88589      891
 8803Heber City Municipal Airport                              Heber                                     1736U               40.48181 -111.42881    5637
 8804Beech Factory Airport                                     Wichita                                   17BEC      KBEC     37.69392 -97.21492     1409
 8805Cherokee County Airport                                   Canton                                    1747A               34.31222 -84.42216     1219
 8806Fernandina Beach Municipal Airport                        Fernandina Beach                          1755J               30.61183 -81.46119       16
 8807Padang Tabing                                             Padang                                   206         WIMG       -875.00100.3519         3
 8808Tom B. David Field Airport                                Calhoun                                   17         KCZL     34.45545 -84.93916      651
 8809Habersham County Airport                                  Cornelia                                  17         KAJR     34.49985 -83.55667     1448
 8810Hamburg Hbf                                               Hamburg                                   16ZMB               53.55278 10.00668        30
 8811Georgetown Municipal Airport                              Georgetown                                17GTU      KGTU     30.67881 -97.67938      790
 8812Old Rhinebeck Airport                                     Rhinebeck                                 17         NY94     41.96983 -73.86456      323
 8813Duxford Aerodrome                                         Duxford                                   20QFO      EGSU     52.09083 0.13194        125
 8814BLABU                                                     Blankenburg                               16                  51.7946  11.0183        551
 8815Sidney Muni Airport                                       Sidney                                    17SNY      KSNY     41.10167 -102985.00    4313
 8816Manantali Bengassi Airport                                Bengassi                                  59         GA46     13.25561 -10.50432      538
 8817Schofields Aerodrome                                      Schofields                               126                  -33.71739150.8714        21
 8818Luray Caverns Airport                                     Luray                                     17         KLUA     38.66694 -78.50056      903
 8819Eagle's Nest Airport                                      Waynesboro                                17W13               38.07694 -78.94417     1437
 8820Great Keppel Island                                       Great Keppel Island                      126GKL      YGKL     -23186.00 150943.00     250
 8821Roper Bar                                                 Roper Bar                                126RPB      YRRB     -14.73457134.5252        70
 8822Mount Garnet                                              Mount Garnet                             126         YMRT     -17.70601145.14889     2159
 8823Innisfail                                                 Innisfail                                126IFL      YIFL     -17.55908146.01123       46
 8824Kalaeloa                                                  Kapolei                                   17         PHJR     21.30722 -158.07028      30
 8825Bamyan Airport                                            Bamyan                                   135BIN      OABN     34.81667 67.81667      2550
 8826Changbaishan Airport                                      Baishan                                  215NBS               42.08806 127.54889     2762
 8827SFO Helicopter                                            Sausalito                                 17                  37.87856 -122.51274      13
 8828Lewa Airport                                              Lewa Downs                                75                  0.1927   37.4725       6250
 8829Huaorani Ecolodge                                         Huaorani                                 163                  -1.0102  -77.1501      1000
 8830Chongjin Airport                                          Chongjin                                 240RGO      ZZ07     41.4297  129.6488         0
 8831Moomba                                                    Moomba                                   126MOO      YOOM     -28.1    140.2          143
 8832Lublin                                                    Lublin                                    31LUZ      EPLB     51.23933 22.71408       203
 8834Madison County Executive Airport                          Huntsville                                17         KMDQ      34861.00 -86558.00     756
 8835Leesburg Executive Airport                                Leesburg                                  17JYO      KJYO      39078.00 -77558.00     389
 8836CNC4                                                      Guelph                                     4                  43.56389 -80.19611     1100
 8837CNC4                                                      Geulph                                     4                  43.56389 -80.19611     1100
 8839Robinson Crusoe Airport                                   San Juan Bautista                        162         SCIR     -33665.00-78.9297       433
 8840Maamigili Airport                                         Maamigili                                 71VAM      VRMV     3.4702   72.8344          6
 8841Hilton Iru fushi                                          Maldives Hilton Iru fushi                 71IRU      IRUF     5.7435   73.3249          6
 8842Dhigurah Centara Grand Maldives                           Dhigurah                                  71DHG      DHGU     3.5939   72.8834          6
 8843Beijing Railway Station                                   Beijing                                  215                  39.5408  116.2516       143
 8844Chengde Railway Station                                   Chengde                                  215                  40.96576 117.95402     1083
 8845Yongzhou Lingling Airport                                 Yongzhou                                 215LLF               26.34556 111.61222      428
 8846Losinj Airport                                            Mali Losinj                               85LSZ      LDLO     44.3357  14.2335        154
 8847Onslow                                                    Onslow                                   126ONS      YOLW     -21667.00 115116.00      23
 8848Theodore                                                  Theodore                                 126TDR      YTDR     -24.98674150.09311      560
 8849RUDNIKI                                                   RUDNIKI                                   31CZW      EPRU     50.88472 19.20222       262
 8850Williamson-Sodus Airport                                  Williamson                                17SDC      KSDC     43.23479 -77.11944      424
 8851Clear Lake Metroport                                      Clear Lake City                           17CLC               29.5569  -95.1375        35
 8852Gilberto Lavaque                                          Cafayate                                 139CFX      SASC     -26.06245-65.9321      5523
 8853Woking                                                    Fairoaks                                  20         EGTF     51.34806 -0.55861        80
 8854Boulder Municipal                                         Boulder                                   17WBU      KBDU     40.03944 -105.22583    5288
 8855Neustadt-Glewe                                            Neustadt-Glewe                            16         EDAN     53.36478 11.60735       115
 8856Berchtesgarden BKS                                        Bischofswiesen                            16                  47.62313 12.97221      2297
 8857Hohe Duene                                                Warnemuende                               16         ETMW     54.18144 12.13208        10
 8858Sannvhe                                                   Tangshan                                 215TVS      ZBSN     39.71744 118.00239       25
 8859GOETSENHOVEN AB                                           GOETSENHOVEN                              15         EBTN     50.7817  4.95778        246
 8860Wildenrath AB Closed                                      Wildenrath                                16         EDUW     51.11372 6.21024        200
 8861Bremgarten Airport                                        Bremgarten                                16         EDTG     47.90278 7.61778        300
 8862Bitburg AB closed                                         Birburg                                   16         EDRB     49.94528    6565.00    1200
 8863Toul AB closed                                            Toul                                      87         LFSL     48.78    5.98           936
 8864Palo Alto Airport of Santa Clara County                   Palo Alto                                 17PAO      KPAO     37.46111 -122.11506       7
 8865Dubai Cruise Terminal                                     Dubai                                    144                  25.27419 55.28311         0
 8866Ust-Nera Airport                                          Ust-Nera                                 191         UEMT     64.56806 143.23611     3000
 8867Vostice                                                   Vysoke Myto                               92         LKVM     49.5537  16.1109        988
 8868Spa La Sauveniere                                         Spa                                       15         EBSP     50.4825  5.9103        1581
 8869Mesa Falcon Field                                         Mesa                                      17FFZ      KFFZ     33.4608  -111728.00    1394
 8870Coolidge Municipal Airport                                Cooldige                                  17P08      KP08     32.9359  -111427.00    1574
 8871Cottonwood Airport                                        Cottonwood                                17P52      KP52     34.73    -112035.00    3550
 8872Suarlee Airport                                           Namur                                     15         EBNM      50488.004.76892        594
 8873Hasselt Airport                                           Hasselt                                   15         EBZH     50.97    5.37507        141
 8874Phoenix Regional Airport                                  Phoenix                                   17A39      KA39     32.9917  -111921.00    1300
 8875Wickenburg Municipal Airport                              Wickenburg                                17E25      KE25     33.9689  -112799.00    2377
 8876Yangzhou Taizhou Airport                                  Yangzhou                                 215YTY      ZSYA     32.5617   119715.00       7
 8877Oakland Co. Intl                                          Pontiac                                   17PTK      KPTK      42667.00-83.35         980
 8878Fuzhou Railway Station                                    Fuzhou                                   215                  26.11351 119.32          39
 8879Xiamen Railway Station                                    Xiamen                                   215                  24.4679   118116.00     255
 8880Kissidougou                                               Kissidougou                               68KSI      GUKU     9.16056  -10.12444      550
 8881Pecs                                                      Pecs                                      89QPJ               46.07083 18.23306      1000
 8882Neuwied                                                   Neuwied                                   16                  50.43201 7.47278        300
 8883Castelnuovo di Garfagnana                                 Castelnuovo di Garfagnana                 90                  44.11646 10.40995      1100
 8884Portovenere                                               Portovenere                               90                  44.05194 9.83531         10
 8885Amsterdam Zuid WTC                                        Amsterdam                                 25                  52.33884 4.87147         10
 8886Budapest Keteli                                           Budapest                                  89                  47.5005  19.08548       100
 8887Zagreb Glavni Kolod.                                      Zagreb                                    85                  45.80429 15.97912       500
 8888Dillant Hopkins Airport                                   Keene                                     17EEN               72.27083 42.89833       149
 8889Tianshui Airport                                          Tianshui                                 215THQ      ZLTS      34333.00 105514.00    9186
 8890Kawama Airport                                            Kawama                                   118         MUKW     23.12364 -81.3018        16
 8891Yumuri Valley                                             Yumuri Valley                            118                  23.1     -81.9            0
 8892Kooddoo                                                   Kooddoo                                   71GKK      VRMO     0.7308     73433.00      10
 8893Glasgow Industrial                                        Glasgow                                   17         07MT     48.42111 -106.5277     2762
 8894Rochester Airport                                         Rochester                                 20RCS      EGTO     51.35194 0.50278        426
 8895Den Haag Centraal                                         Den Haag                                  25                  52.08167 4.32917          0
 8896Paris Nord                                                Paris                                     87                  48.88093 2.35532          0
 8897Venlo railway station                                     Venlo                                     25                  51.36472 6.17139          0
 8898Monchengladbach Central Station                           Monchengladbach                           16                   51196.00   6446.00       0
 8899Utrecht Centraal                                          Utrecht                                   25                  52.08917 5.10972          0
 8900Rensselaer Rail Station                                   Albany                                    17                  42.64139 -73.74111      324
 8901Amtrak Station                                            Tacoma                                    17                  47.24273 -122.42041      50
 8902Amtrak Station                                            Orlando                                   17                  28.5259  -81.3813        82
 8903Denali Rail                                               Healy                                     17                  63.7306  -148.91373    1730
 8904Albian Aerodrome                                          Wood Buffalo                               4JHL               57.22389 -111.41889    1048
 8905Monroe Reqional Airport                                   Charlotte                                 17EQY               35.01833 -80.62001      679
 8906Station Aare                                              Aare                                      32                  63.39878 13.07596      1240
 8907Villach Hauptbahnhof                                      Villach                                   95                  46.61833 13.84833      1644
 8908Krakow Glowny                                             Krakow                                    31                  50.06556 19.94722       719
 8909Wien Meidling                                             Vienna                                    95                   48175.0016.33528       738
 8910Roma Termini                                              Rome                                      90                  41.90083 12.50194       197
 8911Napoli Centrale                                           Naples                                    90                  40.8525  14.27194        39
 8912Euston Station                                            London                                    20                  51.5284  -0.1331         89
 8913Kankan                                                    Kankan                                    68KNN      GUXD     10.44833 -9.2275       8694
 8914Termal                                                    Rio Hondo                                139RHD      SANH     -27.50995-64.93667     1181
 8915Guangzhou Railway Station                                 Guangzhou                                215                  23.15134 113.25207       19
 8916Shenzhen West Railway Station                             Shenzhen                                 215                  22.53204 113.90873        3
 8917Shenzhen North Railway Station                            Shenzhen                                 215                  22.60706 114.0272       229
 8918Keetmanshoop                                              Keetmanshoop                             229KMP      FYKT     -26.5397 18.1114       3506
 8919Shekou Ferry Terminal                                     Shenzhen                                 215                  22.47656 113.91286        2
 8920Zhuhai-Jiuzhou Port                                       Zhuhai                                   215                  22.23333 113.58333        2
 8921Kangding Airport                                          Kangding                                 215KGT      ZUKD     30.1575  101.73472    14042
 8922Train Station                                             Aranyaprathet                            205                  13.4058   102311.00     150
 8923Train Station                                             Nha Trang                                207                  12.15    109.11          50
 8924Veliky Ustyug                                             Veliky Ustyug                            191VUS      ULWU     60.78833 46.26          331
 8925Iowa City Municipal Airport                               Iowa City                                 17IOW      KIOW     41.63924 -91.5465       668
 8926Turpan                                                    Turpan                                   215TLQ      ZWTP     42.94233 89.18588        20
 8927Lorenzo                                                   Morro de Sao Paulo                       161         SNCL     -13.38944-38.91           3
 8928Windom Municipal Airport                                  Windom                                    17MWM      KMWM     43.9134  -95.10941     1410
 8929Sasakwa Airstrip                                          Sasakwa                                   80                  -2.0714  34.5068       4000
 8930Yabuli                                                    Yabuli Town                              215                  44.4653  128.27        1200
 8931Longview Ranch Airport                                    Longview                                  17         OG39     44.66086 -119.65262    2080
 8932Rothera Research Station                                  Rothera Research Station                  20         EGAR     -67.34   -68.08         200
 8933Sortavala                                                 Sortavala                                191         ULPW     61.7361  30.6736         14
 8934Valaam                                                    Valaam                                   191                  61.37115 30.88977        15
 8935Lee Airport                                               Annapolis                                 17ANP      KANP     38.94278 -76.56833       34
 8936Songshan Train Station                                    Taipei                                   156                  25.04921 121.57796        0
 8937Kaohsiung Station                                         Kaohsiung                                156                  22.63843 120.30188       39
 8938Hualien Station                                           Hualien                                  156                  23.99272 121.60135       45
 8939El Merk                                                   El Merk                                    5                  30.30004 8.16083          0
 8940Budapest Keleti pu.                                       Budapest                                  89                  -47.50028-160.91611       0
 8941Bratislava hl. st.                                        Bratislava                               106                  -48.1582617.10584       430
 8942Ndutu                                                     Ndutu                                     80DUU      HTND     -3.02434 34.98451      5400
 8943Cuamba                                                    Cuamba                                    53FXO      FQCB     -14.8175 36.52833      1931
 8944Bodaibo                                                   Bodaibo                                  191ODO      UIKB     57.5137  114.1348       940
 8945Berdoba Airport                                           Berdoba                                   55                   16072.0022.8466       2953
 8946Zhytomyr                                                  Zhytomyr                                 192ZTR      UKKV     50.27056 28.73861         0
 8947Mozyr                                                     Mozyr                                    193         UMGM     51.98194   29165.00       0
 8948Paluknys                                                  Paluknys                                 219         EYVP     54.48306 24.98972         0
 8949Mattala Rajapaksa Intl.                                   Mattala                                  197HRI      VCRI     6.28447  81.12413       157
 8950Pecos Municipal Airport                                   Pecos                                     17PEQ      KPEQ     31.38239 -103.51072    2613
 8951Hattiesburg Bobby L. Chain Municipal Airport              Hattiesburg                               17HBG      KHBG     31.26494 -89.25289      151
 8952Botucatu                                                  Botucatu                                 161QCJ      SDBK     -22938.00 -48467.00    3012
 8953Anapolis Military Airbase                                 Anapolis                                 161         SBAN     -16.23    -48966.00    3731
 8954Sao Carlos TAM                                            Sao Carlos                               161QSC      SDSC     -21875.00 -47904.00    2649
 8955Byron Airport                                             Byron Bay                                126                  28.3835  153.36545       10
 8956Grindelwald                                               Grindelwald                               99                  46.35106 7.57408       6000
 8957Grindelwald                                               Grindelwald                               99                  46.3506  7.57408       6000
 8958Chan Gurney                                               Yankton                                   17YKN      KYKN     42.8711  -97.3969      1200
 8959Selfield Airport                                          Selma Alabama                             17SES      KSES     32.4404  -86.9522       131
 8960Linkwasha Airfield                                        Hwange National Park                      56                  -19.1233327.20139      3543
 8961Sir Bani Yas Island                                       Sir Bani Yas Island                      144XSB               24.28561 52.57835         5
 8962Dalma Airport                                             Dalma Island                             144ZDY               24.50338 52.33605         8
 8964Playa del Carmen Airport                                  Playa del Carmen                         112PCM               20.6225  -87.08222        1
 8965Ellough                                                   Beccles                                   20         EGSM     52.43833 1.60694         80
 8966Kratie Airport                                            Kratie                                   198KTI      VDKT     12.4905   106055.00    3610
 8967Caldera Airport                                           Caldera                                  162         SCCL     -27.07805-70.7953       180
 8968San Pedro de Atacama Airport                              San Pedro de Atacama                     162         SCPE     -22.91889-68.16278     7959
 8969Copacabana Airport                                        Copacabana                               166         SLCC     -16.18333-69.0875     12591
 8970Havelock Island Seaport                                   Havelock Island                          196                  12.04264 92.98257         0
 8971Guyuan                                                    Guyuan                                   215GYU      ZLGY     36.07861 106.21667     5577
 8972Brawdy RAF Airport                                        Brawdy                                    20         EGDA     51.88046 -5.12148       355
